Message Length(bits), Throughput (Octet/sec)
61184, 2.986170221073428E7
61248, 2.9892938300912876E7
61312, 2.9924174391091466E7
61376, 2.9846681735246863E7
61440, 2.9877804448213752E7
61504, 2.9908810805763904E7
61568, 2.9885753784260277E7
61632, 2.9862780060469806E7
61696, 2.989379021629584E7
61760, 2.9870727847489044E7
61824, 2.990179766759787E7
61888, 2.9878762364191834E7
61952, 2.9855925113444034E7
62016, 2.988665278741615E7
62080, 2.9863727501183387E7
62144, 2.989451484912275E7
62208, 2.987173133881135E7
62272, 2.9902463572699018E7
62336, 2.9879591993251015E7
62400, 2.980375374457419E7
62464, 2.9834321697132725E7
62528, 2.9864775536561042E7
62592, 2.98954576022498E7
62656, 2.9872720545886587E7
62720, 2.162889885730996E7
62784, 2.9054829513901744E7
62848, 2.9752504307977803E7
62912, 2.916448785987398E7
62976, 2.9813100039765947E7
63040, 2.984339790566002E7
63104, 2.982106604262205E7
63168, 2.9903993637448158E7
63232, 2.988144205177837E7
63296, 2.9191047881878085E7
63360, 2.988927382650635E7
63424, 2.986693991953105E7
63488, 2.989707810310273E7
63552, 2.987476965890715E7
63616, 3.297054128573502E7
63680, 3.2939930147484813E7
63744, 2.9601340381979145E7
63808, 3.2942478698491238E7
63872, 3.2975520302000254E7
63936, 3.3008561905509274E7
64000, 3.2914767210308906E7
